day,policy,saturation,memory,backlog_start,arrivals,closed,backlog,missed,gross,liability,recovered,legitimate_margin,authentication_cost,operating_cost,value,service_work,capacity,scenario
7,adaptive,0.80000000,0.47842290,1733,209,182,1760,0,80543.24192555,60890.69089571,34660.77348708,495300.00000000,617.14285714,164.57142857,468288.36830566,182.00000000,182.85714286,High friction cost
8,adaptive,0.80000000,0.50254118,1760,192,182,1770,0,72946.00626835,55147.18073887,29844.71101503,495300.00000000,617.14285714,164.57142857,469215.81599044,182.00000000,182.85714286,High friction cost
9,adaptive,0.80000000,0.52485060,1770,187,182,1775,0,67704.26230849,51184.42230522,34571.79514437,495300.00000000,617.14285714,164.57142857,477905.65855344,182.00000000,182.85714286,High friction cost
10,adaptive,0.80000000,0.54548680,1775,188,169,1794,0,69300.48311055,52391.16523158,23418.81979436,495300.00000000,617.14285714,164.57142857,465545.94027707,182.50000000,182.85714286,High friction cost
11,adaptive,0.80000000,0.56457529,1794,217,166,1845,0,77670.36027765,58718.79236990,22279.05602766,495300.00000000,617.14285714,164.57142857,458078.54937204,182.75000000,182.85714286,High friction cost
12,adaptive,0.80000000,0.58223214,1845,181,166,1860,0,75675.71829823,57210.84303346,25266.30268539,495300.00000000,617.14285714,164.57142857,462573.74536621,182.00000000,182.85714286,High friction cost
13,adaptive,0.80000000,0.59856473,1860,177,167,1870,1,73777.58334608,55775.85300964,25514.43060155,495300.00000000,617.14285714,164.57142857,464256.86330620,182.25000000,182.85714286,High friction cost
14,adaptive,0.80000000,0.61367238,1870,206,168,1908,4,83433.67038481,63075.85481092,20152.91414121,495300.00000000,617.14285714,164.57142857,451595.34504458,182.00000000,182.85714286,High friction cost
15,adaptive,0.80000000,0.62764695,1908,189,168,1929,1,74252.00655238,56134.51695360,25842.62814193,495300.00000000,617.14285714,164.57142857,464226.39690261,182.50000000,182.85714286,High friction cost
16,adaptive,0.80000000,0.64057343,1929,213,170,1972,3,89465.13727623,67635.64378083,20298.43674450,495300.00000000,617.14285714,164.57142857,447181.07867795,182.75000000,182.85714286,High friction cost
17,adaptive,0.80000000,0.65253042,1972,224,170,2026,4,78984.01224500,59711.91325722,25006.70003095,495300.00000000,617.14285714,164.57142857,459813.07248802,182.75000000,182.85714286,High friction cost
18,adaptive,0.80000000,0.66359064,2026,193,171,2048,5,76175.21304646,57588.46106313,23253.03497285,495300.00000000,617.14285714,164.57142857,460182.85962401,182.50000000,182.85714286,High friction cost
19,adaptive,0.80000000,0.67382134,2048,213,170,2091,3,86019.31148144,65030.59947997,21744.61872089,495300.00000000,617.14285714,164.57142857,451232.30495521,182.00000000,182.85714286,High friction cost
20,adaptive,0.80000000,0.68328474,2091,187,169,2109,3,74261.73912601,56141.87477926,23101.92599689,495300.00000000,617.14285714,164.57142857,461478.33693191,182.25000000,182.85714286,High friction cost
21,adaptive,0.80000000,0.69203839,2109,202,166,2145,4,71967.28420514,54407.26685909,20188.66293602,495300.00000000,617.14285714,164.57142857,460299.68179122,182.00000000,182.85714286,High friction cost
22,adaptive,0.80000000,0.70013551,2145,218,167,2196,3,82701.20904541,62522.11403833,16128.82591927,495300.00000000,617.14285714,164.57142857,448124.99759523,182.00000000,182.85714286,High friction cost
23,adaptive,0.80000000,0.70762534,2196,186,167,2215,2,69168.48584232,52291.37529680,27389.77952740,495300.00000000,617.14285714,164.57142857,469616.68994489,182.25000000,182.85714286,High friction cost
24,adaptive,0.80000000,0.71455344,2215,216,173,2258,6,83565.41964459,63175.45725131,27294.35864611,495300.00000000,617.14285714,164.57142857,458637.18710909,182.25000000,182.85714286,High friction cost
25,adaptive,0.80000000,0.72096193,2258,219,169,2308,1,81888.50437682,61907.70930888,21649.38516389,495300.00000000,617.14285714,164.57142857,454259.96156930,182.75000000,182.85714286,High friction cost
26,adaptive,0.80000000,0.72688979,2308,207,172,2343,5,69823.88795894,52786.85929696,23721.93192902,495300.00000000,617.14285714,164.57142857,465453.35834635,182.00000000,182.85714286,High friction cost
27,adaptive,0.80000000,0.73237306,2343,221,172,2392,6,81953.36536919,61956.74421911,24019.90497361,495300.00000000,617.14285714,164.57142857,456581.44646879,182.75000000,182.85714286,High friction cost
28,adaptive,0.80000000,0.73744508,2392,111,172,2331,6,35324.82961293,26705.57118737,28038.51723596,495300.00000000,617.14285714,164.57142857,495851.23176287,182.00000000,182.85714286,High friction cost
29,adaptive,0.80000000,0.74213670,2331,115,171,2275,6,43393.59157489,32805.55523062,22260.46567117,495300.00000000,617.14285714,164.57142857,483973.19615484,182.50000000,182.85714286,High friction cost
30,adaptive,0.80000000,0.74647644,2275,120,171,2224,5,47282.95195037,35745.91167448,21888.99003425,495300.00000000,617.14285714,164.57142857,480661.36407405,182.25000000,182.85714286,High friction cost
31,adaptive,0.80000000,0.75049071,2224,132,175,2181,9,52783.70414746,39904.48033548,21721.36795921,495300.00000000,617.14285714,164.57142857,476335.17333802,182.75000000,182.85714286,High friction cost
32,adaptive,0.80000000,0.75420391,2181,116,213,2084,47,43747.25029502,33072.92122303,22336.81345723,495300.00000000,617.14285714,164.57142857,483782.17794848,182.50000000,182.85714286,High friction cost
33,adaptive,0.80000000,0.75763861,2084,125,187,2022,21,47280.84444317,35744.31839903,19497.38623534,495300.00000000,617.14285714,164.57142857,478271.35355059,182.00000000,182.85714286,High friction cost
34,adaptive,0.80000000,0.76081572,2022,133,200,1955,36,44827.58711674,33889.65586025,21403.61061661,495300.00000000,617.14285714,164.57142857,482032.24047064,182.50000000,182.85714286,High friction cost
35,adaptive,0.80000000,0.76375454,1955,129,221,1863,54,50770.88395071,38382.78826674,20726.29341091,495300.00000000,617.14285714,164.57142857,476861.79085846,182.25000000,182.85714286,High friction cost
36,adaptive,0.80000000,0.76647295,1863,132,187,1808,19,54701.80470590,41354.56435766,23077.15373393,495300.00000000,617.14285714,164.57142857,476240.87509055,182.75000000,182.85714286,High friction cost
37,adaptive,0.80000000,0.76898748,1808,144,215,1737,48,56636.18777208,42816.95795569,21790.99952164,495300.00000000,617.14285714,164.57142857,473492.32728023,182.25000000,182.85714286,High friction cost
38,adaptive,0.80000000,0.77131342,1737,115,218,1634,52,42045.47195655,31786.37679915,19933.03606334,495300.00000000,617.14285714,164.57142857,482664.94497848,182.00000000,182.85714286,High friction cost
39,adaptive,0.80000000,0.77346491,1634,131,207,1558,41,54107.85401642,40905.53763641,20132.70692103,495300.00000000,617.14285714,164.57142857,473745.45499890,182.00000000,182.85714286,High friction cost
40,adaptive,0.80000000,0.77545504,1558,126,224,1460,55,46425.13630329,35097.40304529,20607.18685716,495300.00000000,617.14285714,164.57142857,480028.06952616,182.75000000,182.85714286,High friction cost
41,adaptive,0.80000000,0.77729591,1460,132,168,1424,5,52446.49533840,39649.55047583,17622.97460699,495300.00000000,617.14285714,164.57142857,472491.70984545,182.25000000,182.85714286,High friction cost
42,adaptive,0.80000000,0.77899872,1424,131,167,1388,2,49649.82357190,37535.26662035,23309.57855427,495300.00000000,617.14285714,164.57142857,480292.59764821,182.75000000,182.85714286,High friction cost
43,adaptive,0.80000000,0.78057382,1388,149,167,1370,3,59445.77809902,44941.00824286,20978.62648975,495300.00000000,617.14285714,164.57142857,470555.90396118,182.25000000,182.85714286,High friction cost
44,adaptive,0.80000000,0.78203078,1370,119,166,1323,0,45672.45923102,34528.37917865,22489.49610332,495300.00000000,617.14285714,164.57142857,482479.40263895,182.75000000,182.85714286,High friction cost
45,adaptive,0.80000000,0.78337847,1323,123,167,1279,2,45645.09999629,34507.69559719,25601.98749759,495300.00000000,617.14285714,164.57142857,485612.57761468,182.75000000,182.85714286,High friction cost
46,adaptive,0.80000000,0.78462509,1279,109,169,1219,3,41900.12069286,31676.49124380,23922.09323827,495300.00000000,617.14285714,164.57142857,486763.88770875,182.75000000,182.85714286,High friction cost
47,adaptive,0.80000000,0.78577820,1219,115,167,1167,0,45152.12490145,34135.00642549,19102.28563050,495300.00000000,617.14285714,164.57142857,479485.56491930,182.50000000,182.85714286,High friction cost
48,adaptive,0.80000000,0.78684484,1167,127,170,1124,5,56402.73078641,42640.46447452,22847.20911557,495300.00000000,617.14285714,164.57142857,474725.03035533,182.75000000,182.85714286,High friction cost
49,adaptive,0.80000000,0.78783148,1124,130,168,1086,2,53644.67978804,40555.37791976,22048.21414173,495300.00000000,617.14285714,164.57142857,476011.12193626,182.25000000,182.85714286,High friction cost
50,adaptive,0.80000000,0.78874412,1086,113,169,1030,1,41091.73126677,31065.34883768,22659.50522792,495300.00000000,617.14285714,164.57142857,486112.44210453,182.50000000,182.85714286,High friction cost
51,adaptive,0.80000000,0.78958831,1030,109,167,972,1,42900.71479216,32432.94038287,23797.60329691,495300.00000000,617.14285714,164.57142857,485882.94862832,182.75000000,182.85714286,High friction cost
52,adaptive,0.80000000,0.79036918,972,117,170,919,4,44679.39381662,33777.62172536,21353.91689248,495300.00000000,617.14285714,164.57142857,482094.58088141,182.00000000,182.85714286,High friction cost
53,adaptive,0.80000000,0.79109150,919,126,169,876,2,47325.50213261,35778.07961225,20810.44691087,495300.00000000,617.14285714,164.57142857,479550.65301290,182.25000000,182.85714286,High friction cost
54,adaptive,0.80000000,0.79175963,876,131,166,841,2,47933.85148389,36237.99172182,24089.23671488,495300.00000000,617.14285714,164.57142857,482369.53070734,182.25000000,182.85714286,High friction cost
55,adaptive,0.80000000,0.79237766,841,130,168,803,3,50598.51497732,38252.47732286,24647.37717583,495300.00000000,617.14285714,164.57142857,480913.18556726,182.00000000,182.85714286,High friction cost
56,adaptive,0.80000000,0.79294934,803,183,170,816,5,66998.05829474,50650.53207082,24878.33865718,495300.00000000,617.14285714,164.57142857,468746.09230065,182.00000000,182.85714286,High friction cost
57,adaptive,0.80000000,0.79347814,816,187,170,833,2,66185.68768203,50036.37988761,21056.11601330,495300.00000000,617.14285714,164.57142857,465538.02183997,182.00000000,182.85714286,High friction cost
58,adaptive,0.80000000,0.79396728,833,193,167,859,3,75060.21990753,56745.52625009,19934.71304979,495300.00000000,617.14285714,164.57142857,457707.47251399,182.00000000,182.85714286,High friction cost
59,adaptive,0.80000000,0.79441973,859,224,166,917,1,82001.32198292,61992.99941909,22569.77688518,495300.00000000,617.14285714,164.57142857,455095.06318038,182.75000000,182.85714286,High friction cost
60,adaptive,0.80000000,0.79483825,917,213,168,962,2,83451.32554233,63089.20211000,24470.70671265,495300.00000000,617.14285714,164.57142857,455899.79031694,182.25000000,182.85714286,High friction cost
61,adaptive,0.80000000,0.79522538,962,181,169,974,3,72232.34283562,54607.65118373,18155.22479910,495300.00000000,617.14285714,164.57142857,458065.85932966,182.00000000,182.85714286,High friction cost
62,adaptive,0.80000000,0.79558348,974,175,168,981,3,64579.32945458,48821.97306767,19895.70165356,495300.00000000,617.14285714,164.57142857,465592.01430018,182.50000000,182.85714286,High friction cost
63,adaptive,0.80000000,0.79591472,981,192,168,1005,2,80049.11022148,60517.12732744,19017.67885495,495300.00000000,617.14285714,164.57142857,453018.83724180,182.75000000,182.85714286,High friction cost
64,adaptive,0.80000000,0.79622111,1005,172,168,1009,2,66325.03969325,50141.73000810,23648.17356566,495300.00000000,617.14285714,164.57142857,468024.72927185,182.50000000,182.85714286,High friction cost
65,adaptive,0.80000000,0.79650453,1009,216,165,1060,2,84957.25186931,64227.68241320,17226.36017312,495300.00000000,617.14285714,164.57142857,447516.96347420,182.50000000,182.85714286,High friction cost
66,adaptive,0.80000000,0.79676669,1060,174,167,1067,2,67682.72254961,51168.13824750,25426.27689206,495300.00000000,617.14285714,164.57142857,468776.42435884,182.50000000,182.85714286,High friction cost
67,adaptive,0.80000000,0.79700919,1067,192,168,1091,3,69240.60163169,52345.89483356,21330.60226731,495300.00000000,617.14285714,164.57142857,463502.99314803,182.25000000,182.85714286,High friction cost
68,adaptive,0.80000000,0.79723350,1091,181,169,1103,4,69827.08444537,52789.27584070,27551.61523844,495300.00000000,617.14285714,164.57142857,469280.62511202,182.50000000,182.85714286,High friction cost
69,adaptive,0.80000000,0.79744099,1103,178,169,1112,5,66867.32637896,50551.69874249,22252.94150237,495300.00000000,617.14285714,164.57142857,466219.52847417,182.50000000,182.85714286,High friction cost
70,adaptive,0.80000000,0.79763291,1112,193,172,1133,7,74340.97747641,56201.77897217,21491.07110068,495300.00000000,617.14285714,164.57142857,459807.57784280,182.75000000,182.85714286,High friction cost
71,adaptive,0.80000000,0.79781044,1133,176,169,1140,3,65956.40288650,49863.04058220,23454.75680777,495300.00000000,617.14285714,164.57142857,468110.00193986,182.50000000,182.85714286,High friction cost
72,adaptive,0.80000000,0.79797466,1140,178,171,1147,7,72456.33451879,54776.98889620,24928.83434471,495300.00000000,617.14285714,164.57142857,464670.13116279,182.25000000,182.85714286,High friction cost
73,adaptive,0.80000000,0.79812656,1147,170,174,1143,10,63470.90702627,47984.00571186,22187.36649335,495300.00000000,617.14285714,164.57142857,468721.64649577,182.00000000,182.85714286,High friction cost
74,adaptive,0.80000000,0.79826707,1143,180,168,1155,5,68479.22660581,51770.29531399,18685.19373578,495300.00000000,617.14285714,164.57142857,461433.18413608,182.50000000,182.85714286,High friction cost
75,adaptive,0.80000000,0.79839704,1155,164,171,1148,4,62852.78922863,47516.70865684,24192.93853632,495300.00000000,617.14285714,164.57142857,471194.51559377,182.00000000,182.85714286,High friction cost
76,adaptive,0.80000000,0.79851726,1148,191,170,1169,4,76571.40984509,57887.98584289,22334.74791328,495300.00000000,617.14285714,164.57142857,458965.04778468,182.50000000,182.85714286,High friction cost
77,adaptive,0.80000000,0.79862847,1169,192,172,1189,6,68943.16531807,52121.03298046,22060.04448465,495300.00000000,617.14285714,164.57142857,464457.29721847,182.75000000,182.85714286,High friction cost
78,adaptive,0.80000000,0.79873133,1189,169,172,1186,6,65123.25806941,49233.18310047,21939.29921320,495300.00000000,617.14285714,164.57142857,467224.40182702,182.50000000,182.85714286,High friction cost
79,adaptive,0.80000000,0.79882648,1186,199,164,1221,1,75676.83162715,57211.68471012,23202.30038744,495300.00000000,617.14285714,164.57142857,460508.90139160,182.25000000,182.85714286,High friction cost
80,adaptive,0.80000000,0.79891450,1221,187,168,1240,2,70445.59160999,53256.86725715,25815.29811349,495300.00000000,617.14285714,164.57142857,467076.71657063,182.50000000,182.85714286,High friction cost
81,adaptive,0.80000000,0.79899591,1240,175,168,1247,3,66428.27398348,50219.77513151,20277.52145818,495300.00000000,617.14285714,164.57142857,464576.03204096,182.50000000,182.85714286,High friction cost
82,adaptive,0.80000000,0.79907122,1247,204,170,1281,4,75265.47138824,56900.69636951,21666.83054557,495300.00000000,617.14285714,164.57142857,459284.41989034,182.50000000,182.85714286,High friction cost
83,adaptive,0.80000000,0.79914087,1281,169,172,1278,4,63886.64687700,48298.30503901,25814.02001928,495300.00000000,617.14285714,164.57142857,472034.00069456,182.75000000,182.85714286,High friction cost
0,delayed,0.80000000,0.24500000,1870,139,182,1827,0,52634.33233716,39791.55524689,32097.05336851,495300.00000000,617.14285714,164.57142857,486823.78383591,182.00000000,182.85714286,High friction cost
1,delayed,0.80000000,0.28662500,1827,163,182,1808,0,68426.09894856,51730.13080511,30311.76853301,495300.00000000,617.14285714,164.57142857,473099.92344219,182.00000000,182.85714286,High friction cost
2,delayed,0.80000000,0.32512812,1808,163,182,1789,0,60741.45606007,45920.54078141,29603.98023773,495300.00000000,617.14285714,164.57142857,478201.72517060,182.00000000,182.85714286,High friction cost
3,delayed,0.80000000,0.36074352,1789,174,182,1781,0,65440.98332506,49473.38339374,28663.07688617,495300.00000000,617.14285714,164.57142857,473707.97920671,182.00000000,182.85714286,High friction cost
4,delayed,0.80000000,0.39368775,1781,157,182,1756,0,59515.83616165,44993.97213820,29401.42103351,495300.00000000,617.14285714,164.57142857,478925.73460959,182.00000000,182.85714286,High friction cost
